Material,Thickness (mm),Precut dimensions (diameter/side length) mm,Precut Shape (circle/square/etc),Total Strain/Elongation (%),UTS (MPa),YS (MPa),Strength Coefficient (k in MPa),Strain hardening coefficient (n),Anisotropic (R Value),Is lubricant used?,Feed rate (mm/min),Tool speed (rpm),Step depth (mm),No of stages,HER,Flange Height (mm),Roughness (µm),"Minimum thickness (after final stage, mm)",Final angle after the final stage (degrees),confidence_score
AA6061-T6,1.0037492178073586,44.19673640455887,circle,11.695271640134774,357.2453486081636,300.97606230011695,461.33899813426876,0.12167706451790414,0.771175578982814,1,1000.8570095452884,0.5913494172661492,0.49738269079968433,3.0,1.3753900644645962,,0.82,,89.72459243897197,0.4
AA6061-T6,0.9945050146157828,45.5631503666608,circle,11.705472288663398,357.47909259854333,301.92891740225303,461.2988378909781,0.12151621096679859,0.7703050314772817,1,1006.4198009017357,2.296860836800779,0.5005524993516685,1.0,1.3104068254510761,,,,90.25029742413395,0.4
AA6061-T6,1.0024925154086193,44.15979799777163,circle,11.701688685914464,356.58952658029557,302.7384934802367,461.789778444806,0.12136703134175784,0.7689999109248559,1,1011.8296174274452,0.0,0.5020738138448309,4.0,1.3550914772638325,,,,90.16396593764772,0.4
AA6061-T6,1.001918666098162,40.64655456004503,circle,11.926042954759014,322.38412479791714,284.0325164201024,417.3176205662742,0.09794617107444488,0.7700956245412661,0,993.4398865275277,368.8901958118284,0.4987039274809925,5.0,1.944397850654529,10.961672139938969,,0.6557634989703449,90.12264003307105,0.4
AA6061-T6,1.0055607787723422,43.02916679237824,circle,11.706723065197709,358.05142735390234,302.2751537786639,461.41918422584814,0.119830072557508,0.7703964923030945,1,1004.0060947854307,0.0,0.49878853911764526,2.0,1.3799815329636582,,,,90.1039302288948,0.4
AA6061-T6,1.0014237818218623,45.82198741741682,circle,11.69896676207074,355.5957533208825,302.0303401557855,461.0625199679596,0.11899241948700771,0.7702491621742379,1,994.0494799445114,0.0,0.4983287155622069,2.0,1.304430619515488,,,,90.0226291088421,0.4
AA6061-T6,1.0023548224330836,25.07501388345623,circle,12.882268093666987,243.7661578435823,226.36880350437255,427.3757094068224,0.3719887098207609,0.6573363934596345,1,344.33280664878197,0.0,0.3332686294072192,2.0,2.6857516095522365,,,,89.9587558859158,0.4
AA6061-T6,1.0021422911508668,29.97879190937734,circle,12.189640714357521,282.91804643751556,189.63627792322177,409.490491195142,0.20377289298933116,0.6012804089595774,0,17.529535781648498,0.017356632971510765,0.8331028393291756,1.0,3.3923142416401606,9.901150377093227,,0.8420272005446446,90.15544042710914,0.4
AA6061-T6,1.0041344417363778,43.75666756412889,circle,11.824744733776608,335.5390171411357,290.7737360889624,436.3330369640931,0.10597170567429437,0.7705729884118867,1,993.2916191750098,212.32603448296015,0.4997551028223657,1.0,1.6532618036612212,10.981254951526404,,0.6516307933538448,89.99198367596208,0.4
AA6061-T6,0.9985603129228697,45.50274653840977,circle,11.711892577163253,355.3026549628519,302.7074794464405,461.86873213303016,0.11846303373784596,0.7694970025696267,1,568.9990209325912,0.4264229196058897,0.5034194257775875,3.0,1.333620240148314,9.302858464434864,,0.874807272330191,88.34692834805854,0.4
AA6061-T6,1.0023021714073483,43.14833469910454,circle,11.706488281768808,355.90302560774256,302.63408072840775,460.934423533403,0.12150557835027045,0.7701546815982214,1,989.7629867480346,2.0626972587237735,0.5009250859075026,2.0,1.3651862407328934,,,,89.66699267133119,0.4
AA6061-T6,1.0053731690244128,44.929951431018864,circle,11.699301043219624,357.96476133786894,303.34977788286363,461.768179878466,0.12007226987347625,0.7701673082700015,1,999.0465752341778,0.0,0.4964828491834325,2.0,1.3140039626885074,,,,90.05866758398214,0.4
AA6061-T6,0.9989902211657624,44.97457921922701,circle,11.703996689362583,355.68891803161875,303.09608285208077,461.15893871435424,0.11899966137175463,0.7692212618846016,1,1007.9992380786204,0.0,0.504305215570714,3.0,1.315232770612895,,,,90.54211105522009,0.4
AA6061-T6,0.997454937212383,45.512522751115206,circle,11.703764167435283,355.29939651443254,302.4351293485999,461.71555835881765,0.11898999805540943,0.7714175122956607,1,981.9346643594653,0.05964462603165305,0.5014500855241336,2.0,1.3488973843436765,,0.82,,90.06904480437117,0.4
AA6061-T6,0.9975114733333673,43.913387743375274,circle,11.69855017531759,356.5309774843994,301.9289691995177,461.1084981678299,0.1208319054202178,0.7691740836188344,1,997.6804007526885,0.0,0.5031954032880059,4.0,1.3410340237488054,9.653806325470283,,0.8646168566058042,87.88568617895741,0.4
SUS 304,0.40218509508070227,8.931457294325472,circle,30.959669059879957,418.5958167816939,217.99046060840757,1275.0,0.6000578872614961,1.0,0,300.0,0.0,0.6967746307221092,3.0,2.5803506878627562,4.4564711888835395,,0.345,90.0,0.4
SUS 304,0.4432957744392451,7.072339022393811,circle,25.33437112822278,473.2003461595378,212.80667647195153,1275.0,0.44052562827058034,1.0,0,300.0,0.0,0.7991185188809691,3.0,2.4413552345012937,4.5002028312394975,,0.345,90.0,0.4
SUS 304,0.43121481678752976,14.428143870215072,circle,28.022378891645957,535.3562333961988,215.23784299422076,1275.0,0.27431416836278194,1.0,0,,,0.9999533112149672,2.0,2.208525502907001,6.37574895432193,,0.345,90.0,0.4
SUS 304,0.2890772253668788,27.725200265275994,circle,56.12549823821984,403.4899121143539,235.61308501813417,1275.0,0.7326652672866708,1.0,0,300.0,0.0,0.7058764295506706,1.0,3.096243827907491,10.053247668007417,,,90.0,0.4
SUS 304,0.2790783912090227,20.97541105849878,circle,54.73333534809417,313.47183534790247,236.21526961666214,1275.0,0.9684431611474034,1.0,1,300.0,0.0,0.4535933069257496,2.0,3.099710519345165,9.96918594380328,,,90.0,0.4
SUS 304,0.5001429912971036,4.725517308904876,circle,15.50424853799386,551.3195864529545,204.9748949643971,1275.0,0.21604094746459993,1.0,0,,,1.0075105854868784,3.0,2.2175463674532465,4.548731515680022,,0.3449999999999999,90.0,0.4
SUS 304,0.50755825234631,4.236189385311469,circle,14.91948116186722,548.2462016034676,205.43711365081217,1275.0,0.18553844627726648,1.0,0,,,0.9909670644458655,3.0,2.2276293167248475,4.646111574953981,,0.345,90.0,0.4
SUS 304,0.42660650475879486,15.528590406297042,circle,29.0003897740936,534.7362593904539,216.55894879660408,1275.0,0.28463992643030783,1.0,0,,,1.0033952900130023,2.0,2.2082611870701325,6.555972332534038,,0.345,90.0,0.4
SUS 304,0.28852707908845643,27.24589603566497,circle,55.739146214507144,397.13709828138724,236.49691992991458,1275.0,0.7260490938981429,1.0,0,300.0,0.0,0.6936078657390563,1.0,3.0931285842200853,10.015055587160933,,,90.0,0.4
SUS 304,0.383437078483069,21.865316714370458,circle,39.20226154920535,516.4621116657922,223.0680095844307,1275.0,0.3365823817416117,1.0,0,,,0.9909240843094654,2.0,2.2106941724986,7.703460238059172,,0.345,90.0,0.4
SUS 304,0.39808666992441805,19.715626525041863,circle,35.25846511467339,527.8970477093634,220.75339418737852,1275.0,0.3185461063405976,1.0,0,,,1.005638815479328,2.0,2.2230423357522087,7.285088497875114,,0.345,90.0,0.4
SUS 304,0.2994587683102139,35.08052085168237,circle,56.159868113049114,504.23682716693287,236.29169040569926,1275.0,0.4481264155180938,1.0,0,,,0.9963366980281975,1.0,,10.006721693121861,,,90.0,0.4
SUS 304,0.29116828934375755,29.43311194427596,circle,56.98599184487834,440.0610281111065,235.91707309966094,1275.0,0.6528907281190154,1.0,0,300.0,0.0,0.8057101737968324,1.0,3.1020459890866894,9.999852018921727,,,90.0,0.4
SUS 304,0.38841383670993695,21.443785280422894,circle,38.621465331067505,527.2939996614168,222.64728683129803,1275.0,0.33788290210234045,1.0,0,,,1.0101143471004228,2.0,2.220997655268533,7.468954220330917,,0.345,90.0,0.4
SUS 304,0.2983361332355383,29.797590108107634,circle,56.80870900793957,442.82425930204283,235.4725530223106,1275.0,0.6201352502384064,1.0,0,300.0,0.0,0.8226599314991428,1.0,3.115243965528395,10.067563404467332,,,90.0,0.4
SUS 304,0.3004553886324637,34.70275641400628,circle,57.489181397999175,504.12401277341513,235.67950595255076,1275.0,0.45486473775801656,1.0,0,,,1.0087623285338405,1.0,,9.978022757821194,,,89.99999999999999,0.4
Sheet Steel,0.7548629889253811,34.53600473933556,circle,33.34999024865651,426.4986913059884,229.11812087491026,447.82362587128785,1.0,1.4405550254714428,1,427.656191629746,,0.5,2.0,1.4669581207556561,25.55949954597229,,0.5271253189007048,86.01306682943515,0.35000000000000003
Sheet Steel,0.9968401547761117,63.917059318927144,circle,30.712290782779885,323.2950694532684,198.2452980217264,521.0879649445035,0.16133309341929788,1.183930788961102,1,1000.269965159235,,0.5,4.0,1.415510032894242,39.99753832994021,0.967,0.697273198933963,87.79875708061616,0.3764705882352941
Sheet Steel,0.7250123495938291,42.570936175078174,circle,33.76052682407342,459.91055531403157,212.94845656967442,482.90608307973315,1.0,1.4789951624375635,1,324.9608516760908,,0.5,2.0,1.4415614828703904,16.354934705492514,0.967,0.3815684275973632,90.0540553917834,0.3764705882352941
Sheet Steel,0.8398679329900748,53.158426627028625,circle,32.51854616530779,354.34145978043813,259.15705424152225,372.05853276946004,0.948247975577845,1.3558874763081337,1,592.4090516829895,,0.5,3.0,1.4252639362455104,16.49397082112752,0.967,0.5879075331855327,89.98508951781837,0.35294117647058826
Sheet Steel,0.9968810972330087,53.373240896875835,circle,30.80115815967601,327.7929192901628,202.04114265450147,514.008216974969,0.1597159330568292,1.1796733195782503,1,1020.4260031115793,,0.5,4.0,1.4433057076212819,40.19313691337732,0.967,0.6942860926106146,84.233940600712,0.3764705882352941
Sheet Steel,0.8706091288191836,36.50360326563975,circle,32.07018330495297,318.740328736805,276.7002124454967,357.1455246676203,0.7356985973379745,1.3193858119051995,1,711.2464531310751,,0.5,3.0,1.4713106667056977,32.32946472779352,,0.6049100162070055,83.02023946792744,0.375
Sheet Steel,0.8483280499724489,36.395644740957685,circle,32.36650962432787,352.14600508024137,262.13330937345825,369.75330533425347,0.8925516308784283,1.3447168028806027,1,615.3113661891647,,0.5,3.0,1.4694492722324137,31.05284192346377,,0.5904422649073727,83.87727602787328,0.35000000000000003
Sheet Steel,0.7304313457120659,44.0966269319528,circle,33.631501493258895,454.2824947885752,221.5618800238395,476.996619528004,1.0,1.4614900029601774,1,378.70314932548433,,0.5,2.0,1.4408105732936638,17.049248797253963,0.967,0.37903852798345095,90.04256066997786,0.3764705882352941
Sheet Steel,0.8917690654886976,37.53389422144124,circle,31.902084468602002,297.44913996880507,281.9631612056594,366.4303990401399,0.6470887721049091,1.2934138585388533,1,748.2688703268764,,0.5,3.0,1.471082133508981,33.77697861462239,,0.6191986966976933,82.71457024866847,0.375
Sheet Steel,0.5959258334567269,30.814203683737745,circle,34.9748668459991,578.9446848809255,165.26626549190627,607.8919191249718,1.0,1.5936593696658243,1,55.60227148473406,,,1.0,1.4599077450577362,16.21590161745149,,0.3781337522798889,90.02827613566484,0.3466666666666667
Sheet Steel,0.8931453628625367,37.467481538768524,circle,31.93289183201519,301.1601954012426,281.0025443712339,364.66127200831863,0.6707278938438108,1.2937453276302382,1,742.9151625378465,,0.5,3.0,1.4717405703989177,34.15082832980974,,0.6201523670197007,82.7131539651926,0.375
Sheet Steel,0.5982779811302857,31.434020481374933,circle,34.95268720801517,580.9384155999242,167.0475594544459,4.693447123121125,1.0,1.6034876367139441,1,60.33664227315459,,,1.0,1.4594887651385229,16.38749857551891,,0.3797424577832649,89.92813472152478,0.37333333333333335
Sheet Steel,0.6923924366415098,33.64113454035366,circle,33.97885985200167,487.9930088840942,200.62596035028272,512.3926593282989,1.0,1.5070117916829016,1,275.2228704295549,,0.5,2.0,1.4637289541450011,21.323031888493897,,0.48426468754693724,87.64308136906172,0.35000000000000003
DC01,0.9993197589258807,54.70947153444382,circle,28.0,315.2133401686113,181.52226949241185,610.2297251153014,0.2493494982702428,1.600104807728731,1,634.909960224109,598.972339082862,0.0794171700707675,1.0,1.38,31.226622852517938,,0.6755960048683805,74.97087188248263,0.3764705882352941
DC01,1.0017690343926235,54.992209241044044,circle,28.0,317.1762459899008,178.12454383230173,610.0234216635366,0.25000922518016233,1.6000380525691167,1,543.2590104398495,598.2567420565939,0.0693739299926521,1.0,1.38,31.14433531301828,,0.6777006144079815,75.11292946405419,0.3764705882352941
DC01,1.000475888311583,55.24449137061123,circle,28.0,316.08088807288004,181.27572348669773,609.9778475281983,0.2501562991283228,1.6003857971409656,1,516.3162604567736,596.3369732077465,0.06465107538766547,1.0,1.38,30.88740891872934,,0.6759100383584208,74.82405281664178,0.3764705882352941
DC01,0.9999172289363355,20.25477004057582,circle,28.0,437.433019934987,380.98619755609457,613.0170767267881,0.23701790215262827,1.576332650034465,0,,467.0565093435597,,1.0,,15.926757629401903,100.0,0.5987823408552955,89.95946105001491,0.4
DC01,0.9974188994788905,55.120555929715614,circle,28.0,314.40248130941626,177.76796799214975,609.9601609620421,0.250021852590709,1.5997753582313354,1,520.3956344477126,602.9761984564842,0.06575958733712224,1.0,1.38,30.30867994314179,,0.6738381744264101,74.82198485210732,0.3764705882352941
DC01,1.0008822184418285,45.116918478610316,circle,28.0,365.24017862975893,252.83813139888815,610.0599313643365,0.249975916964338,1.5998455151895092,1,802.3796769912417,575.491202114933,0.09993427252340999,1.0,1.38,26.475658814491194,100.0,0.6013452719590004,79.27181997640997,0.4
DC01,0.8779334772855978,20.130030606935104,circle,28.0,457.313147035548,400.1366108969232,609.9741547836721,0.25004653170116914,1.5986220197822865,0,,449.2608119585684,,1.0,,14.206627262906679,100.0,0.5416225415383676,82.83289255415124,0.4
DC01,0.7003630894778949,19.513716210455787,circle,28.0,417.8940946910437,355.36916840436686,609.9893042949939,0.24958699048424848,1.5998041527164832,0,,353.46066766069526,,1.0,,12.504382788341289,100.0,0.45426186064413615,72.01588065496574,0.4
DC01,0.9043744350701951,19.463124062085452,circle,28.0,442.4579068338548,382.88138125327544,612.866491388632,0.2369892349858646,1.5776903783312484,0,,471.6311372417637,,1.0,,14.34742318525199,100.0,0.6002610072780197,90.28720830956303,0.4
DC01,0.9999808729609371,29.696353331504625,circle,28.0,439.9985152684726,358.3069659135827,609.95861435311,0.2497723101015954,1.6000457648781061,0,397.5076706092574,548.647556273688,0.04979419148287122,1.0,,14.912729159510079,100.0,0.566253257623313,86.11668304085224,0.4
DC01,1.002848021235222,28.981044571085928,circle,28.0,441.5132444308754,364.28073364681796,610.134512553219,0.24988988121228087,1.5998440143427668,0,397.01561182971693,547.9532748404015,0.05039453105245666,1.0,,15.315579222570666,100.0,0.5682624676860587,86.204912694856,0.4
DC01,0.8809477705935198,20.307131870849993,circle,28.0,371.2274204909895,314.57551513460567,615.3516445085161,0.22581221746355504,1.5589620218810778,0,,350.2326353477251,,1.0,,15.406438063099381,100.0,0.5424134714881094,82.95857150524826,0.4
DC01,0.9952000733092635,34.511061972542656,circle,28.0,414.62552288069895,324.980804106576,610.0366771437923,0.2500116669431918,1.5985535712700536,0,400.4580798169134,552.983853884872,0.048347336858996115,1.0,,15.203839436847677,100.0,0.5459873465862193,83.92377667453769,0.4
DC01,1.0023718062652824,47.385726517945045,circle,28.0,320.8346070971615,200.1881802869319,611.9103409424661,0.24180312800664774,1.5855159727647927,1,402.7146599477779,546.9348064196486,0.04926672305227231,1.0,,17.521811994638433,,0.4977143859584605,78.39564624990179,0.4
DC01,0.8252737717893021,19.910630004107897,circle,28.0,341.00362267019113,284.98676015151403,618.9681173627566,0.21007906773170199,1.5299722122373745,0,,350.7847407868263,,1.0,,14.488037547452642,,0.6009041507986022,89.72673170819986,0.4
DC01,1.003853338894684,31.229425223102925,circle,28.0,433.07239898100596,352.2816976354376,610.0199028228022,0.2494413305565172,1.599922594749042,0,400.800490522413,554.0520770700139,0.05000759367667182,1.0,,15.26151281716013,100.0,0.5611796792756171,85.47787566509459,0.4
DC01,1.0006739611585984,37.26490976058683,circle,28.0,326.874307326793,230.17913653215783,614.6115756607705,0.22970285439322194,1.5641357017595907,0,396.1189868304957,474.79309404963504,0.04961380269968158,1.0,,17.354232145578226,,0.5337799132259523,82.59267313305186,0.4
DC01,0.8499555053652064,37.499460587452326,circle,28.0,363.7953392972484,264.0277999879647,610.0506024718023,0.2498339561576549,1.5999067951473271,1,399.1932330399717,478.7752015651567,0.04992542766783691,1.0,,12.604702126589851,100.0,0.46322081600551757,73.32664638359537,0.4
DC01,1.0010998848973607,26.856291498899544,circle,28.0,452.2779318072716,378.11140166662676,609.9604044463144,0.24974195318105663,1.6007034107851177,0,400.40489494038457,539.5290381833707,0.05035386911231114,1.0,,15.264676588542612,100.0,0.5763700688701529,86.85678840014998,0.4
DC01,0.9988071189570512,54.53400647793225,circle,28.0,315.59291327543434,180.83103866425634,610.073169840737,0.25003772085374165,1.6001242626360113,1,399.2261127998413,600.972964729402,0.0493200550438638,1.0,,,,0.6754273949068171,75.02721620681159,0.37333333333333335
DC01,1.0012911105211015,43.835046153704376,circle,28.0,323.4383079165268,210.43532658773677,612.9643970222105,0.23782859828782954,1.577653262675984,1,396.17979565032834,521.1075391873105,0.04994462033688232,1.0,,17.945245990585704,,0.5119696219019798,79.86083936733925,0.4
DC01,1.0011071851699007,41.55927347239508,circle,28.0,381.24588016001167,275.46256162765866,610.0030000682576,0.25013959599430075,1.5993810926646446,1,395.8963270869519,568.8458731798808,0.04997415490152526,1.0,,15.267065207055838,100.0,0.5203530944096265,80.83994700320335,0.4
DC01,1.0007139847979172,54.59347076064959,circle,28.0,314.0785811863417,178.14058557160027,609.9564853128037,0.24979875143007077,1.6002423480319354,1,698.0431381327955,602.3332852717054,0.08864538379857022,1.0,1.38,30.89727148743583,,0.6769426005022171,75.09884233525092,0.3764705882352941
DC01,1.002725492185357,27.760374597363555,circle,28.0,450.68427270487143,372.16166253094974,610.1029093314463,0.2500082168135095,1.5996006689796898,0,399.5309176258858,543.4063996907959,0.050289122745180645,1.0,,15.167254116335714,100.0,0.5699590929579402,86.768833240851,0.4
